,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread
5347,0,267300,STARFRUIT,5050,5,5049.0,23.0,,,5056,23,,,,,5053.0,0.0,6
5349,0,267400,STARFRUIT,5049,21,,,,,5056,21,,,,,5052.5,0.0,7
5350,0,267500,STARFRUIT,5049,28,,,,,5056,28,,,,,5052.5,0.0,7
5353,0,267600,STARFRUIT,5049,24,,,,,5056,24,,,,,5052.5,0.0,7
5355,0,267700,STARFRUIT,5052,4,5049.0,28.0,,,5056,28,,,,,5054.0,0.0,4
5357,0,267800,STARFRUIT,5054,1,5049.0,5.0,5048.0,27.0,5055,27,,,,,5054.5,0.0,1
5358,0,267900,STARFRUIT,5049,1,5048.0,30.0,,,5053,2,5055.0,31.0,,,5051.0,0.0,4
5361,0,268000,STARFRUIT,5049,21,,,,,5056,21,,,,,5052.5,0.0,7
5363,0,268100,STARFRUIT,5049,31,,,,,5052,4,5056.0,31.0,,,5050.5,0.0,3
5365,0,268200,STARFRUIT,5050,1,5049.0,28.0,,,5056,28,,,,,5053.0,0.0,6
5366,0,268300,STARFRUIT,5048,21,,,,,5055,21,,,,,5051.5,0.0,7
5369,0,268400,STARFRUIT,5054,1,5050.0,2.0,5049.0,29.0,5055,2,5056.0,27.0,,,5054.5,0.0,1
5371,0,268500,STARFRUIT,5048,25,,,,,5053,2,5055.0,26.0,,,5050.5,0.0,5
5373,0,268600,STARFRUIT,5048,26,,,,,5055,26,,,,,5051.5,0.0,7
5374,0,268700,STARFRUIT,5048,21,,,,,5055,21,,,,,5051.5,0.0,7
5377,0,268800,STARFRUIT,5048,22,,,,,5055,22,,,,,5051.5,0.0,7
5379,0,268900,STARFRUIT,5049,2,5048.0,26.0,,,5055,2,5056.0,26.0,,,5052.0,0.0,6
5381,0,269000,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,0.0,7
5382,0,269100,STARFRUIT,5050,1,5049.0,24.0,,,5056,24,,,,,5053.0,0.0,6
5385,0,269200,STARFRUIT,5049,31,,,,,5054,6,5055.0,1.0,5056.0,30.0,5051.5,0.0,5
5387,0,269300,STARFRUIT,5048,24,,,,,5055,24,,,,,5051.5,0.0,7
5389,0,269400,STARFRUIT,5049,20,,,,,5056,21,,,,,5052.5,0.0,7
5390,0,269500,STARFRUIT,5049,32,,,,,5054,3,5055.0,2.0,5056.0,30.0,5051.5,0.0,5
5393,0,269600,STARFRUIT,5049,2,5048.0,21.0,,,5055,23,,,,,5052.0,0.0,6
5395,0,269700,STARFRUIT,5054,1,5049.0,27.0,,,5056,27,,,,,5055.0,0.0,2
5396,0,269800,STARFRUIT,5049,27,,,,,5055,1,5056.0,26.0,,,5052.0,0.0,6
5398,0,269900,STARFRUIT,5050,26,,,,,5057,26,,,,,5053.5,0.0,7
5400,0,270000,STARFRUIT,5050,22,,,,,5055,3,5057.0,22.0,,,5052.5,0.0,5
5403,0,270100,STARFRUIT,5051,7,5050.0,31.0,,,5057,31,,,,,5054.0,0.0,6
5404,0,270200,STARFRUIT,5051,5,5050.0,21.0,,,5057,21,,,,,5054.0,0.0,6
5406,0,270300,STARFRUIT,5051,7,5050.0,25.0,,,5057,25,,,,,5054.0,0.0,6
5408,0,270400,STARFRUIT,5049,26,,,,,5056,26,,,,,5052.5,0.0,7
5411,0,270500,STARFRUIT,5049,22,,,,,5054,5,5056.0,22.0,,,5051.5,0.0,5
5412,0,270600,STARFRUIT,5049,25,,,,,5056,25,,,,,5052.5,0.0,7
5414,0,270700,STARFRUIT,5055,1,5049.0,27.0,,,5056,27,,,,,5055.5,0.0,1
5416,0,270800,STARFRUIT,5049,31,,,,,5054,7,5056.0,31.0,,,5051.5,0.0,5
5419,0,270900,STARFRUIT,5049,29,,,,,5055,2,5056.0,27.0,,,5052.0,0.0,6
5420,0,271000,STARFRUIT,5050,6,5049.0,25.0,,,5055,1,5056.0,24.0,,,5052.5,0.0,5
5422,0,271100,STARFRUIT,5049,32,,,,,5055,2,5056.0,30.0,,,5052.0,0.0,6
5424,0,271200,STARFRUIT,5048,27,,,,,5053,4,5055.0,27.0,,,5050.5,0.0,5
5427,0,271300,STARFRUIT,5048,21,,,,,5055,21,,,,,5051.5,0.0,7
5428,0,271400,STARFRUIT,5048,24,,,,,5055,24,,,,,5051.5,0.0,7
5430,0,271500,STARFRUIT,5047,21,,,,,5054,21,,,,,5050.5,0.0,7
5432,0,271600,STARFRUIT,5049,5,5048.0,25.0,,,5055,25,,,,,5052.0,0.0,6
5435,0,271700,STARFRUIT,5047,21,,,,,5054,21,,,,,5050.5,0.0,7
5436,0,271800,STARFRUIT,5048,7,5047.0,27.0,,,5054,29,,,,,5051.0,0.0,6
5438,0,271900,STARFRUIT,5047,25,,,,,5048,5,5054.0,25.0,,,5047.5,0.0,1
5441,0,272000,STARFRUIT,5047,2,5046.0,24.0,,,5053,26,,,,,5050.0,0.0,6
5443,0,272100,STARFRUIT,5047,5,5046.0,29.0,,,5053,29,,,,,5050.0,0.0,6
5444,0,272200,STARFRUIT,5049,5,5046.0,32.0,,,5051,8,5053.0,32.0,,,5050.0,0.0,2
5447,0,272300,STARFRUIT,5046,28,,,,,5047,1,5053.0,28.0,,,5046.5,0.0,1
5449,0,272400,STARFRUIT,5046,25,,,,,5052,2,5053.0,23.0,,,5049.0,0.0,6
5451,0,272500,STARFRUIT,5045,22,,,,,5050,5,5052.0,22.0,,,5047.5,0.0,5
5452,0,272600,STARFRUIT,5046,25,,,,,5051,2,5053.0,25.0,,,5048.5,0.0,5
5455,0,272700,STARFRUIT,5046,26,,,,,5053,26,,,,,5049.5,0.0,7
5457,0,272800,STARFRUIT,5046,27,,,,,5053,27,,,,,5049.5,0.0,7
5459,0,272900,STARFRUIT,5047,7,5046.0,31.0,,,5053,31,,,,,5050.0,0.0,6
5460,0,273000,STARFRUIT,5046,30,,,,,5053,30,,,,,5049.5,0.0,7
5463,0,273100,STARFRUIT,5046,27,,,,,5053,27,,,,,5049.5,0.0,7
5465,0,273200,STARFRUIT,5045,21,,,,,5050,1,5052.0,21.0,,,5047.5,0.0,5
5467,0,273300,STARFRUIT,5047,2,5046.0,23.0,,,5053,23,,,,,5050.0,0.0,6
5468,0,273400,STARFRUIT,5046,27,,,,,5052,1,5053.0,26.0,,,5049.0,0.0,6
5471,0,273500,STARFRUIT,5046,30,,,,,5051,8,5053.0,30.0,,,5048.5,0.0,5
5473,0,273600,STARFRUIT,5046,8,5045.0,22.0,,,5052,22,,,,,5049.0,0.0,6
5475,0,273700,STARFRUIT,5045,22,,,,,5052,22,,,,,5048.5,0.0,7
5476,0,273800,STARFRUIT,5045,25,,,,,5051,2,5052.0,23.0,,,5048.0,0.0,6
5479,0,273900,STARFRUIT,5046,5,5045.0,21.0,,,5052,21,,,,,5049.0,0.0,6
5481,0,274000,STARFRUIT,5045,26,,,,,5050,7,5051.0,1.0,5052.0,25.0,5047.5,0.0,5
5482,0,274100,STARFRUIT,5045,2,5044.0,27.0,,,5049,2,5051.0,29.0,,,5047.0,0.0,4
5485,0,274200,STARFRUIT,5045,9,5044.0,22.0,,,5051,2,5052.0,22.0,,,5048.0,0.0,6
5487,0,274300,STARFRUIT,5046,6,5045.0,25.0,,,5051,1,5052.0,24.0,,,5048.5,0.0,5
5489,0,274400,STARFRUIT,5050,1,5045.0,26.0,,,5052,26,,,,,5051.0,0.0,2
5490,0,274500,STARFRUIT,5045,29,,,,,5052,29,,,,,5048.5,0.0,7
5493,0,274600,STARFRUIT,5045,23,,,,,5052,23,,,,,5048.5,0.0,7
5495,0,274700,STARFRUIT,5045,23,,,,,5050,1,5052.0,23.0,,,5047.5,0.0,5
5497,0,274800,STARFRUIT,5045,25,,,,,5052,25,,,,,5048.5,0.0,7
5498,0,274900,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,0.0,7
5501,0,275000,STARFRUIT,5045,30,,,,,5052,30,,,,,5048.5,0.0,7
5503,0,275100,STARFRUIT,5045,23,,,,,5050,7,5052.0,23.0,,,5047.5,0.0,5
5505,0,275200,STARFRUIT,5045,20,,,,,5052,20,,,,,5048.5,0.0,7
5506,0,275300,STARFRUIT,5045,1,5044.0,21.0,,,5049,2,5051.0,22.0,,,5047.0,0.0,4
5509,0,275400,STARFRUIT,5049,5,5044.0,21.0,,,5051,21,,,,,5050.0,0.0,2
5511,0,275500,STARFRUIT,5044,31,,,,,5051,31,,,,,5047.5,0.0,7
5513,0,275600,STARFRUIT,5044,31,,,,,5051,31,,,,,5047.5,0.0,7
5514,0,275700,STARFRUIT,5045,30,,,,,5052,30,,,,,5048.5,0.0,7
5517,0,275800,STARFRUIT,5045,1,5044.0,22.0,,,5051,1,5052.0,22.0,,,5048.0,0.0,6
5519,0,275900,STARFRUIT,5049,4,5045.0,22.0,,,5050,3,5052.0,22.0,,,5049.5,0.0,1
5521,0,276000,STARFRUIT,5045,22,,,,,5050,5,5052.0,22.0,,,5047.5,0.0,5
5522,0,276100,STARFRUIT,5046,26,,,,,5052,1,5053.0,25.0,,,5049.0,0.0,6
5525,0,276200,STARFRUIT,5046,6,5045.0,31.0,,,5052,31,,,,,5049.0,0.0,6
5527,0,276300,STARFRUIT,5050,2,5046.0,28.0,,,5052,2,5053.0,26.0,,,5051.0,0.0,2
5529,0,276400,STARFRUIT,5046,2,5045.0,21.0,,,5052,2,5053.0,21.0,,,5049.0,0.0,6
5530,0,276500,STARFRUIT,5045,2,5044.0,22.0,,,5051,24,,,,,5048.0,0.0,6
5533,0,276600,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,0.0,7
5535,0,276700,STARFRUIT,5046,4,5045.0,28.0,,,5052,28,,,,,5049.0,0.0,6
5537,0,276800,STARFRUIT,5045,24,,,,,5052,24,,,,,5048.5,0.0,7
5538,0,276900,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,0.0,7
5541,0,277000,STARFRUIT,5045,29,,,,,5052,29,,,,,5048.5,0.0,7
5543,0,277100,STARFRUIT,5045,31,,,,,5050,5,5052.0,31.0,,,5047.5,0.0,5
5545,0,277200,STARFRUIT,5045,25,,,,,5050,4,5052.0,25.0,,,5047.5,0.0,5
5546,0,277300,STARFRUIT,5045,30,,,,,5052,30,,,,,5048.5,0.0,7
5549,0,277400,STARFRUIT,5044,30,,,,,5051,30,,,,,5047.5,0.0,7
5551,0,277500,STARFRUIT,5050,1,5046.0,2.0,5045.0,28.0,5052,28,,,,,5051.0,0.0,2
5553,0,277600,STARFRUIT,5045,5,5044.0,25.0,,,5051,25,,,,,5048.0,0.0,6
5554,0,277700,STARFRUIT,5045,24,,,,,5052,24,,,,,5048.5,0.0,7
5557,0,277800,STARFRUIT,5046,2,5045.0,26.0,,,5052,28,,,,,5049.0,0.0,6
5559,0,277900,STARFRUIT,5046,27,,,,,5051,2,5053.0,27.0,,,5048.5,0.0,5
5561,0,278000,STARFRUIT,5048,6,5047.0,25.0,,,5054,25,,,,,5051.0,0.0,6
5562,0,278100,STARFRUIT,5048,5,5047.0,32.0,,,5054,32,,,,,5051.0,0.0,6
5565,0,278200,STARFRUIT,5047,22,,,,,5054,22,,,,,5050.5,0.0,7
5567,0,278300,STARFRUIT,5048,22,,,,,5055,22,,,,,5051.5,0.0,7
5569,0,278400,STARFRUIT,5051,2,5048.0,28.0,,,5053,1,5055.0,28.0,,,5052.0,0.0,2
5570,0,278500,STARFRUIT,5047,22,,,,,5053,7,5055.0,22.0,,,5050.0,0.0,6
5572,0,278600,STARFRUIT,5047,30,,,,,5052,1,5054.0,30.0,,,5049.5,0.0,5
5575,0,278700,STARFRUIT,5052,3,5048.0,31.0,,,5055,31,,,,,5053.5,0.0,3
5576,0,278800,STARFRUIT,5048,29,,,,,5055,29,,,,,5051.5,0.0,7
5578,0,278900,STARFRUIT,5049,2,5048.0,21.0,,,5055,21,,,,,5052.0,0.0,6
5580,0,279000,STARFRUIT,5048,30,,,,,5053,1,5055.0,30.0,,,5050.5,0.0,5
5583,0,279100,STARFRUIT,5048,25,,,,,5055,25,,,,,5051.5,0.0,7
5584,0,279200,STARFRUIT,5049,7,5048.0,26.0,,,5055,26,,,,,5052.0,0.0,6
5586,0,279300,STARFRUIT,5049,1,5048.0,25.0,,,5055,2,5056.0,25.0,,,5052.0,0.0,6
5588,0,279400,STARFRUIT,5048,24,,,,,5054,6,5056.0,24.0,,,5051.0,0.0,6
5591,0,279500,STARFRUIT,5049,1,5048.0,28.0,,,5055,29,,,,,5052.0,0.0,6
5592,0,279600,STARFRUIT,5048,20,,,,,5055,21,,,,,5051.5,0.0,7
5594,0,279700,STARFRUIT,5048,27,,,,,5055,27,,,,,5051.5,0.0,7
5596,0,279800,STARFRUIT,5049,8,5048.0,22.0,,,5055,22,,,,,5052.0,0.0,6
5599,0,279900,STARFRUIT,5049,21,,,,,5056,21,,,,,5052.5,0.0,7
5600,0,280000,STARFRUIT,5049,25,,,,,5055,1,5056.0,24.0,,,5052.0,0.0,6
5602,0,280100,STARFRUIT,5049,2,5048.0,22.0,,,5055,24,,,,,5052.0,0.0,6
5604,0,280200,STARFRUIT,5054,1,5049.0,20.0,,,5056,20,,,,,5055.0,0.0,2
5607,0,280300,STARFRUIT,5048,22,,,,,5055,22,,,,,5051.5,0.0,7
5608,0,280400,STARFRUIT,5048,26,,,,,5055,26,,,,,5051.5,0.0,7
5610,0,280500,STARFRUIT,5047,25,,,,,5054,26,,,,,5050.5,0.0,7
5612,0,280600,STARFRUIT,5047,26,,,,,5054,26,,,,,5050.5,0.0,7
5615,0,280700,STARFRUIT,5053,1,5048.0,28.0,,,5054,2,5055.0,26.0,,,5053.5,0.0,1
5616,0,280800,STARFRUIT,5048,29,,,,,5055,29,,,,,5051.5,0.0,7
5619,0,280900,STARFRUIT,5053,5,5049.0,8.0,5048.0,30.0,5055,30,,,,,5054.0,0.0,2
5621,0,281000,STARFRUIT,5048,30,,,,,5055,30,,,,,5051.5,0.0,7
5623,0,281100,STARFRUIT,5054,1,5049.0,2.0,5048.0,27.0,5055,2,5056.0,27.0,,,5054.5,0.0,1
5624,0,281200,STARFRUIT,5049,1,5048.0,23.0,,,5055,24,,,,,5052.0,0.0,6
5627,0,281300,STARFRUIT,5053,1,5048.0,1.0,5047.0,23.0,5054,24,,,,,5053.5,0.0,1
5629,0,281400,STARFRUIT,5048,9,5047.0,24.0,,,5049,2,5054.0,2.0,5055.0,24.0,5048.5,0.0,1
5631,0,281500,STARFRUIT,5048,25,,,,,5055,25,,,,,5051.5,0.0,7
5632,0,281600,STARFRUIT,5049,5,5048.0,21.0,,,5055,21,,,,,5052.0,0.0,6
5635,0,281700,STARFRUIT,5049,2,5048.0,27.0,,,5055,29,,,,,5052.0,0.0,6
5637,0,281800,STARFRUIT,5048,22,,,,,5055,22,,,,,5051.5,0.0,7
5639,0,281900,STARFRUIT,5048,26,,,,,5055,26,,,,,5051.5,0.0,7
5640,0,282000,STARFRUIT,5048,21,,,,,5055,21,,,,,5051.5,0.0,7
5643,0,282100,STARFRUIT,5049,26,,,,,5050,1,5056.0,26.0,,,5049.5,0.0,1
5645,0,282200,STARFRUIT,5049,1,5048.0,22.0,,,5056,22,,,,,5052.5,0.0,7
5647,0,282300,STARFRUIT,5049,31,,,,,5056,31,,,,,5052.5,0.0,7
5648,0,282400,STARFRUIT,5049,23,,,,,5054,1,5055.0,2.0,5056.0,21.0,5051.5,0.0,5
5651,0,282500,STARFRUIT,5049,2,5048.0,22.0,,,5055,24,,,,,5052.0,0.0,6
5653,0,282600,STARFRUIT,5050,3,5049.0,27.0,,,5056,27,,,,,5053.0,0.0,6
5655,0,282700,STARFRUIT,5052,3,5050.0,1.0,5049.0,21.0,5056,1,5057.0,21.0,,,5054.0,0.0,4
5656,0,282800,STARFRUIT,5050,30,,,,,5057,30,,,,,5053.5,0.0,7
5659,0,282900,STARFRUIT,5056,1,5051.0,2.0,5050.0,25.0,5057,27,,,,,5056.5,0.0,1
5661,0,283000,STARFRUIT,5051,27,,,,,5058,27,,,,,5054.5,0.0,7
5662,0,283100,STARFRUIT,5051,27,,,,,5058,27,,,,,5054.5,0.0,7
5665,0,283200,STARFRUIT,5052,3,5051.0,23.0,,,5058,23,,,,,5055.0,0.0,6
5667,0,283300,STARFRUIT,5051,22,,,,,5058,22,,,,,5054.5,0.0,7
5669,0,283400,STARFRUIT,5051,23,,,,,5058,24,,,,,5054.5,0.0,7
5670,0,283500,STARFRUIT,5051,6,5050.0,26.0,,,5052,5,5057.0,2.0,5058.0,26.0,5051.5,0.0,1
5673,0,283600,STARFRUIT,5052,4,5051.0,28.0,,,5057,2,5058.0,26.0,,,5054.5,0.0,5
5675,0,283700,STARFRUIT,5051,30,,,,,5056,5,5058.0,30.0,,,5053.5,0.0,5
5677,0,283800,STARFRUIT,5052,6,5051.0,22.0,,,5054,5,5058.0,22.0,,,5053.0,0.0,2
5678,0,283900,STARFRUIT,5051,4,5050.0,26.0,,,5057,28,,,,,5054.0,0.0,6
5681,0,284000,STARFRUIT,5050,24,,,,,5057,24,,,,,5053.5,0.0,7
5683,0,284100,STARFRUIT,5050,23,,,,,5057,23,,,,,5053.5,0.0,7
5685,0,284200,STARFRUIT,5050,27,,,,,5057,27,,,,,5053.5,0.0,7
5686,0,284300,STARFRUIT,5051,8,5049.0,20.0,,,5057,20,,,,,5054.0,0.0,6
5689,0,284400,STARFRUIT,5050,31,,,,,5057,31,,,,,5053.5,0.0,7
5691,0,284500,STARFRUIT,5050,24,,,,,5055,5,5057.0,24.0,,,5052.5,0.0,5
5693,0,284600,STARFRUIT,5050,23,,,,,5057,23,,,,,5053.5,0.0,7
5694,0,284700,STARFRUIT,5050,32,,,,,5056,2,5057.0,30.0,,,5053.0,0.0,6
5697,0,284800,STARFRUIT,5049,30,,,,,5050,1,5056.0,30.0,,,5049.5,0.0,1
5699,0,284900,STARFRUIT,5055,1,5050.0,2.0,5049.0,24.0,5056,26,,,,,5055.5,0.0,1
5701,0,285000,STARFRUIT,5050,7,5049.0,30.0,,,5056,1,5057.0,30.0,,,5053.0,0.0,6
5702,0,285100,STARFRUIT,5050,30,,,,,5057,30,,,,,5053.5,0.0,7
5705,0,285200,STARFRUIT,5051,4,5050.0,22.0,,,5056,2,5057.0,20.0,,,5053.5,0.0,5
5707,0,285300,STARFRUIT,5051,1,5050.0,23.0,,,5057,24,,,,,5054.0,0.0,6
5709,0,285400,STARFRUIT,5050,24,,,,,5057,24,,,,,5053.5,0.0,7
5710,0,285500,STARFRUIT,5053,1,5050.0,28.0,,,5057,28,,,,,5055.0,0.0,4
5713,0,285600,STARFRUIT,5053,5,5050.0,26.0,,,5056,2,5057.0,24.0,,,5054.5,0.0,3
5715,0,285700,STARFRUIT,5050,27,,,,,5055,3,5057.0,28.0,,,5052.5,0.0,5
5717,0,285800,STARFRUIT,5051,29,,,,,5058,29,,,,,5054.5,0.0,7
5718,0,285900,STARFRUIT,5051,22,,,,,5058,22,,,,,5054.5,0.0,7
5721,0,286000,STARFRUIT,5050,23,,,,,5052,4,5057.0,23.0,,,5051.0,0.0,2
5723,0,286100,STARFRUIT,5051,2,5050.0,27.0,,,5057,27,,,,,5054.0,0.0,6
5725,0,286200,STARFRUIT,5051,23,,,,,5057,2,5058.0,21.0,,,5054.0,0.0,6
5726,0,286300,STARFRUIT,5050,28,,,,,5057,28,,,,,5053.5,0.0,7
5729,0,286400,STARFRUIT,5050,22,,,,,5057,22,,,,,5053.5,0.0,7
5731,0,286500,STARFRUIT,5050,24,,,,,5055,6,5057.0,24.0,,,5052.5,0.0,5
5733,0,286600,STARFRUIT,5052,4,5051.0,30.0,,,5058,30,,,,,5055.0,0.0,6
5734,0,286700,STARFRUIT,5050,30,,,,,5057,30,,,,,5053.5,0.0,7
5737,0,286800,STARFRUIT,5050,24,,,,,5057,24,,,,,5053.5,0.0,7
5739,0,286900,STARFRUIT,5050,22,,,,,5055,5,5057.0,22.0,,,5052.5,0.0,5
5741,0,287000,STARFRUIT,5056,1,5050.0,25.0,,,5057,25,,,,,5056.5,0.0,1
5742,0,287100,STARFRUIT,5050,26,,,,,5057,26,,,,,5053.5,0.0,7
5745,0,287200,STARFRUIT,5049,28,,,,,5056,28,,,,,5052.5,0.0,7
5747,0,287300,STARFRUIT,5048,28,,,,,5049,1,5055.0,28.0,,,5048.5,0.0,1
5749,0,287400,STARFRUIT,5048,23,,,,,5053,3,5054.0,1.0,5055.0,22.0,5050.5,0.0,5
5750,0,287500,STARFRUIT,5053,1,5048.0,22.0,,,5055,22,,,,,5054.0,0.0,2
5752,0,287600,STARFRUIT,5049,1,5048.0,24.0,,,5054,2,5055.0,22.0,,,5051.5,0.0,5
5755,0,287700,STARFRUIT,5048,1,5047.0,25.0,,,5052,2,5054.0,26.0,,,5050.0,0.0,4
5756,0,287800,STARFRUIT,5048,1,5047.0,27.0,,,5052,1,5054.0,28.0,,,5050.0,0.0,4
5758,0,287900,STARFRUIT,5047,31,,,,,5054,31,,,,,5050.5,0.0,7
5760,0,288000,STARFRUIT,5047,29,,,,,5055,29,,,,,5051.0,0.0,8
5763,0,288100,STARFRUIT,5047,29,,,,,5054,29,,,,,5050.5,0.0,7
5764,0,288200,STARFRUIT,5048,2,5047.0,29.0,,,5054,31,,,,,5051.0,0.0,6
5766,0,288300,STARFRUIT,5048,1,5047.0,29.0,,,5054,30,,,,,5051.0,0.0,6
5768,0,288400,STARFRUIT,5048,22,,,,,5055,22,,,,,5051.5,0.0,7
5771,0,288500,STARFRUIT,5048,25,,,,,5055,25,,,,,5051.5,0.0,7
5772,0,288600,STARFRUIT,5048,24,,,,,5055,24,,,,,5051.5,0.0,7
5774,0,288700,STARFRUIT,5049,4,5048.0,28.0,,,5055,28,,,,,5052.0,0.0,6
5776,0,288800,STARFRUIT,5048,25,,,,,5055,25,,,,,5051.5,0.0,7
5779,0,288900,STARFRUIT,5048,31,,,,,5055,31,,,,,5051.5,0.0,7
5780,0,289000,STARFRUIT,5049,6,5048.0,25.0,,,5055,25,,,,,5052.0,0.0,6
5782,0,289100,STARFRUIT,5054,1,5048.0,29.0,,,5055,29,,,,,5054.5,0.0,1
5784,0,289200,STARFRUIT,5049,4,5048.0,23.0,,,5055,23,,,,,5052.0,0.0,6
5787,0,289300,STARFRUIT,5054,2,5049.0,29.0,,,5055,1,5056.0,28.0,,,5054.5,0.0,1
5788,0,289400,STARFRUIT,5050,2,5049.0,25.0,,,5054,8,5056.0,27.0,,,5052.0,0.0,4
5790,0,289500,STARFRUIT,5050,21,,,,,5057,21,,,,,5053.5,0.0,7
5792,0,289600,STARFRUIT,5050,28,,,,,5057,28,,,,,5053.5,0.0,7
5795,0,289700,STARFRUIT,5051,2,5050.0,22.0,,,5055,5,5057.0,24.0,,,5053.0,0.0,4
5796,0,289800,STARFRUIT,5051,27,,,,,5058,27,,,,,5054.5,0.0,7
5799,0,289900,STARFRUIT,5050,22,,,,,5055,2,5057.0,22.0,,,5052.5,0.0,5
5801,0,290000,STARFRUIT,5050,26,,,,,5056,1,5057.0,25.0,,,5053.0,0.0,6
5803,0,290100,STARFRUIT,5050,25,,,,,5057,25,,,,,5053.5,0.0,7
5804,0,290200,STARFRUIT,5050,32,,,,,5055,2,5057.0,32.0,,,5052.5,0.0,5
5807,0,290300,STARFRUIT,5050,26,,,,,5057,26,,,,,5053.5,0.0,7
5809,0,290400,STARFRUIT,5051,30,,,,,5058,30,,,,,5054.5,0.0,7
5811,0,290500,STARFRUIT,5051,2,5050.0,25.0,,,5057,27,,,,,5054.0,0.0,6
5812,0,290600,STARFRUIT,5050,20,,,,,5055,1,5057.0,20.0,,,5052.5,0.0,5
5815,0,290700,STARFRUIT,5050,22,,,,,5056,2,5057.0,20.0,,,5053.0,0.0,6
5817,0,290800,STARFRUIT,5050,27,,,,,5051,4,5057.0,27.0,,,5050.5,0.0,1
5819,0,290900,STARFRUIT,5050,25,,,,,5057,25,,,,,5053.5,0.0,7
5820,0,291000,STARFRUIT,5050,25,,,,,5055,7,5057.0,25.0,,,5052.5,0.0,5
5823,0,291100,STARFRUIT,5049,29,,,,,5054,6,5056.0,29.0,,,5051.5,0.0,5
5825,0,291200,STARFRUIT,5049,28,,,,,5054,7,5056.0,28.0,,,5051.5,0.0,5
5827,0,291300,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,0.0,7
5828,0,291400,STARFRUIT,5049,27,,,,,5055,1,5056.0,27.0,,,5052.0,0.0,6
5831,0,291500,STARFRUIT,5049,30,,,,,5056,30,,,,,5052.5,0.0,7
5833,0,291600,STARFRUIT,5050,2,5049.0,27.0,,,5056,29,,,,,5053.0,0.0,6
5835,0,291700,STARFRUIT,5049,31,,,,,5056,31,,,,,5052.5,0.0,7
5836,0,291800,STARFRUIT,5049,31,,,,,5056,31,,,,,5052.5,0.0,7
5839,0,291900,STARFRUIT,5049,30,,,,,5050,1,5056.0,30.0,,,5049.5,0.0,1
5841,0,292000,STARFRUIT,5049,26,,,,,5056,26,,,,,5052.5,0.0,7
5842,0,292100,STARFRUIT,5049,30,,,,,5054,5,5056.0,30.0,,,5051.5,0.0,5
5845,0,292200,STARFRUIT,5053,3,5049.0,31.0,,,5056,31,,,,,5054.5,0.0,3
5847,0,292300,STARFRUIT,5049,28,,,,,5056,28,,,,,5052.5,0.0,7
5849,0,292400,STARFRUIT,5050,4,5049.0,22.0,,,5057,22,,,,,5053.5,0.0,7
5850,0,292500,STARFRUIT,5051,1,5050.0,25.0,,,5055,4,5057.0,26.0,,,5053.0,0.0,4
5853,0,292600,STARFRUIT,5051,1,5050.0,25.0,,,5057,26,,,,,5054.0,0.0,6
5855,0,292700,STARFRUIT,5051,28,,,,,5058,28,,,,,5054.5,0.0,7
5857,0,292800,STARFRUIT,5056,1,5051.0,24.0,,,5058,24,,,,,5057.0,0.0,2
5858,0,292900,STARFRUIT,5051,31,,,,,5056,8,5058.0,31.0,,,5053.5,0.0,5
5861,0,293000,STARFRUIT,5056,4,5054.0,6.0,5051.0,22.0,5058,22,,,,,5057.0,0.0,2
5863,0,293100,STARFRUIT,5056,1,5052.0,1.0,5051.0,31.0,5058,31,,,,,5057.0,0.0,2
5865,0,293200,STARFRUIT,5051,27,,,,,5056,3,5058.0,27.0,,,5053.5,0.0,5
5866,0,293300,STARFRUIT,5056,3,5052.0,1.0,5051.0,31.0,5058,31,,,,,5057.0,0.0,2
5869,0,293400,STARFRUIT,5051,27,,,,,5058,27,,,,,5054.5,0.0,7
5871,0,293500,STARFRUIT,5051,28,,,,,5053,5,5054.0,4.0,5058.0,28.0,5052.0,0.0,2
5873,0,293600,STARFRUIT,5053,2,5052.0,24.0,,,5059,26,,,,,5056.0,0.0,6
5874,0,293700,STARFRUIT,5053,27,,,,,5059,1,5060.0,26.0,,,5056.0,0.0,6
5877,0,293800,STARFRUIT,5053,1,5052.0,26.0,,,5059,28,,,,,5056.0,0.0,6
5879,0,293900,STARFRUIT,5058,1,5053.0,25.0,,,5059,2,5060.0,23.0,,,5058.5,0.0,1
5881,0,294000,STARFRUIT,5052,27,,,,,5059,27,,,,,5055.5,0.0,7
5882,0,294100,STARFRUIT,5052,22,,,,,5059,22,,,,,5055.5,0.0,7
5885,0,294200,STARFRUIT,5051,29,,,,,5053,2,5058.0,29.0,,,5052.0,0.0,2
5887,0,294300,STARFRUIT,5051,31,,,,,5058,31,,,,,5054.5,0.0,7
5889,0,294400,STARFRUIT,5056,1,5050.0,29.0,,,5057,29,,,,,5056.5,0.0,1
5890,0,294500,STARFRUIT,5050,25,,,,,5057,25,,,,,5053.5,0.0,7
